case_id,artifact_id,status,url_norm,expected_context,matched_context,completeness,note
case3,,FP,https://getmdl.io,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://github.com/telerik/kendo-ui-core,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://brm.io/matter-js,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://riotjs.com,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://seajs.github.io/seajs/docs,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://momentjs.com,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://momentjs.com/timezone,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://scrollmagic.io,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://github.com/swfobject/swfobject,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://woocommerce.com/flexslider,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://youtube.github.io/spfjs,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://numeraljs.com,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://soasta.github.io/boomerang,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://framer.com,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://markojs.com,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.npmjs.com/org/ampproject,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.gatsbyjs.org,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://magento.com,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://wordpress.org,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://api.w.org,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/web/tools/workbox,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://github.com/johnmichel/Library-Detector-for-Chrome/pull/143,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://github.com/johnmichel/Library-Detector-for-Chrome/pull/147,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://github.com/zloirock/core-js,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.drupal.org,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://typo3.org,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://create-react-app.dev,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://guess-js.github.io,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://octobercms.com,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.joomla.org,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://sugarjs.com,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://bentojs.dev,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.npmjs.com/org/bentoproject,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://wp-rocket.me,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/accesskeys).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/aria-allowed-attr).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/aria-command-name).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/aria-hidden-body).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/aria-hidden-focus).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/aria-input-field-name).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/aria-meter-name).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/aria-progressbar-name).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/aria-required-attr).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/aria-required-children).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/aria-required-parent).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/aria-roles).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/aria-toggle-field-name).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/aria-tooltip-name).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/aria-treeitem-name).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/aria-valid-attr-value).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/aria-valid-attr).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/button-name).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/bypass).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/color-contrast).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/definition-list).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/dlitem).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/document-title).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/duplicate-id-active).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/duplicate-id-aria).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/form-field-multiple-labels).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/frame-title).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/heading-order).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/html-has-lang).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.w3.org/International/questions/qa-choosing-language-tags,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/html-lang-valid).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/image-alt).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/input-image-alt).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/label).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/link-name).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/list).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/listitem).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/accessibility/custom-controls-labels/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/accessibility/custom-control-roles/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/accessibility/focus-traps/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/accessibility/focusable-controls/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/accessibility/interactive-element-affordance/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/accessibility/logical-tab-order/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/accessibility/managed-focus/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/accessibility/offscreen-content-hidden/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/accessibility/use-landmarks/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/accessibility/visual-order-follows-dom/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/meta-refresh).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/meta-viewport).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/object-alt).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/tabindex).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/td-headers-attr).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/th-has-data-cells).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/valid-lang).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://dequeuniversity.com/rules/axe/4.6/video-caption).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/web/fundamentals/design-and-ux/input/forms,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/bf-cache/),,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/bootup-time/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/efficient-animated-content/),,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://web.dev/publish-modern-javascript/),,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/uses-webp-images/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/offscreen-images/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/render-blocking-resources/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/total-byte-weight/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/unminified-css/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/unminified-javascript/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/unused-css-rules/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/unused-javascript/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/uses-long-cache-ttl/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/uses-optimized-images/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/uses-responsive-images/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/uses-text-compression/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/pwa/content-width/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/critical-request-chains/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/best-practices/csp-xss/),,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/best-practices/deprecations/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://chromestatus.com/feature/$,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://chromiumdash.appspot.com/schedule,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/best-practices/charset/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/best-practices/doctype/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/web/fundamentals/performance/rendering/reduce-the-scope-and-complexity-of-style-calculations),,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/speed/articles/reflow).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/dom-size/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/best-practices/geolocation-on-start/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/best-practices/js-libraries/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/best-practices/no-document-write/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/best-practices/notification-on-start/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/best-practices/paste-preventing-inputs/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/best-practices/uses-http2/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/best-practices/uses-passive-event-listeners/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/best-practices/errors-in-console/),,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/font-display/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/best-practices/image-aspect-ratio/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://web.dev/serve-responsive-images/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/pwa/installable-manifest/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/web/fundamentals/security/prevent-mixed-content/what-is-mixed-content),,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/pwa/is-on-https/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/lighthouse-largest-contentful-paint/),,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://web.dev/optimize-cls/),,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://web.dev/lcp-lazy-loading/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://web.dev/long-tasks-devtools/),,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/mainthread-work-breakdown/),,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/pwa/pwa-cross-browser/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/pwa/pwa-each-page-has-url/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/pwa/pwa-page-transitions/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/pwa/maskable-icon-audit/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://web.dev/cls/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://web.dev/inp/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/web/tools/lighthouse/audits/first-contentful-paint).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/first-contentful-paint/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/first-meaningful-paint/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/interactive/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/lighthouse-max-potential-fid/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/speed-index/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/lighthouse-total-blocking-time/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://hpbn.co/primer-on-latency-and-bandwidth/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://hpbn.co/primer-on-web-performance,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://web.dev/bfcache,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/non-composited-animations/),,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/web/tools/lighthouse/audits/budgets).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://web.dev/preload-optional-fonts/),,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://web.dev/optimize-lcp,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/redirects/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://web.dev/use-lighthouse-for-performance-budgets/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/seo/canonical/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://support.google.com/webmasters/answer/9112205),,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/seo/font-size/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/seo/hreflang/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/seo/http-status-code/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://robots-relative.samclarke.com,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/seo/is-crawlable/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/seo/link-text/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://search.google.com/structured-data/testing-tool/),,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://linter.structured-data.org/),,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/seo/structured-data/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/seo/meta-description/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/seo/plugins/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/seo/invalid-robots-txt/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/seo/tap-targets/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/time-to-first-byte/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/pwa/service-worker/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/pwa/splash-screen/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/pwa/themed-omnibox/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/web/fundamentals/performance/optimizing-content-efficiency/loading-third-party-javascript/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/third-party-facades/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://web.dev/optimize-cls,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/user-timings/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/uses-rel-preconnect/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/performance/uses-rel-preload/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/web/tools/chrome-devtools/javascript/source-maps).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/blog/300ms-tap-delay-gone-away/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/docs/lighthouse/pwa/viewport/).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/publisher-ads-audits/reference),,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/publisher-ads-audits/reference/audits/ad-blocking-tasks).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/web/tools/lighthouse/audits/blocking-resources).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/publisher-ads-audits/reference/audits/ad-request-critical-path).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/publisher-ads-audits/reference/audits/bid-request-from-page-start).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/publisher-ads-audits/reference/audits/ad-request-from-page-start).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/publisher-ads-audits/reference/audits/ad-top-of-viewport).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/doubleclick-gpt/reference,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/publisher-ads-audits/reference/audits/ads-in-viewport).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/publisher-ads-audits/reference/audits/async-ad-tags).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/publisher-ads-audits/reference/audits/blocking-load-events).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/publisher-ads-audits/reference/audits/bottleneck-requests).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/publisher-ads-audits/reference/audits/duplicate-tags).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/publisher-ads-audits/reference/audits/first-ad-render).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/publisher-ads-audits/reference/audits/gpt-bids-parallel).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/publisher-ads-audits/reference/audits/loads-gpt-from-official-source).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://securepubads.g.doubleclick.net/tag/js/gpt.js,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/publisher-ads-audits/reference/audits/loads-ad-tag-over-https).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/publisher-ads-audits/reference/audits/script-injected-tags).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/publisher-ads-audits/reference/audits/serial-header-bidding).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/publisher-ads-audits/reference/audits/tag-load-time).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/publisher-ads-audits/reference/audits/viewport-ad-density).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/publisher-ads-audits/reference/audits/cumulative-ad-shift).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/publisher-ads-audits/reference/audits/deprecated-gpt-api-usage).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/publisher-ads-audits/reference/audits/gpt-errors-overall).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/publisher-ads-audits/reference/audits/total-ad-blocking-time).,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.google.com/intl/ko/gmail/about,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/blog/new-in-devtools-92,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/blog/new-in-devtools-89,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/blog/new-in-devtools-88,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/blog/wasm-debugging-2020,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/blog/new-in-devtools-90,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://g.co/devtools/a11y-tree-feedback,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/blog/new-in-devtools-96,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://g.co/devtools/length-feedback,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://goo.gle/authored-deployed,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://goo.gle/authored-deployed-feedback,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://nodejs.org/static/images/logos/nodejs-new-pantone-black.svg,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://nodejs.org/en/docs/inspector,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://www.w3.org/1999/xhtml,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://tools.ietf.org/id/draft-ietf-httpbis-header-structure-15.html,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://wicg.github.io/attribution-reporting-api/validate-headers,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://wicg.github.io/client-hints-infrastructure,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/web/fundamentals/security/csp,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://web.dev/trusted-types,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://web.dev/samesite-cookies-explained,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://web.dev/schemeful-samesite,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/blog/first-party-sets-sameparty,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.chrome.com/blog/private-network-access-update,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://web.dev/cross-origin-resource-sharing,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://web.dev/coop-coep,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://web.dev/same-site-same-origin,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://fedidcg.github.io/FedCM,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://github.com/WICG/portals,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://html.spec.whatwg.org/multipage/forms.html,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://web.dev/learn/forms/autofill,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.mozilla.org/en-US/docs/Web/HTML/Element/label,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.mozilla.org/en-US/docs/Web/HTML/Element/input,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developer.mozilla.org/en-US/docs/Web/HTML/Attributes/autocomplete,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://developers.google.com/web/updates/2020/05/heavy-ad-interventions,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://web.dev/color-and-contrast-accessibility,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://web.dev/what-is-mixed-content,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://blog.chromium.org/2021/09/user-agent-reduction-origin-trial-and-dates.html,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://web.dev/doctype,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://blog.chromium.org/2020/06/changes-to-quality-criteria-for-pwas.html,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://web.dev/add-manifest,,url,0,Regex recovered URL not present in ground truth
